question_id,correct_answer,numerical_answer,answer_status,answer_confidence,answer_source,answer_source_url,verification_method
JM_2026_S2_0402_SHIFT2_CHE_Q073,560,560.0,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0402_SHIFT2_CHE_Q074,3,3.0,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0402_SHIFT2_CHE_Q075,1,1.0,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT1_MAT_Q001,A,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT1_MAT_Q002,D,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT1_MAT_Q003,C,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT1_MAT_Q004,D,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT1_MAT_Q005,B,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT1_MAT_Q006,B,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT1_MAT_Q007,C,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT1_MAT_Q008,B,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT1_MAT_Q009,B,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT1_MAT_Q010,B,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT1_MAT_Q011,C,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT1_MAT_Q012,A,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT1_MAT_Q013,D,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT1_MAT_Q014,D,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT1_MAT_Q015,D,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT1_MAT_Q016,C,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT1_MAT_Q017,A,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT1_MAT_Q018,D,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT1_MAT_Q019,D,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT1_MAT_Q020,A,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT1_MAT_Q021,9,9.0,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT1_MAT_Q022,3,3.0,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT1_MAT_Q023,2,2.0,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT1_MAT_Q024,3,3.0,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT1_MAT_Q025,3,3.0,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT1_PHY_Q026,D,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT1_PHY_Q027,A,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT1_PHY_Q028,D,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT1_PHY_Q029,B,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT1_PHY_Q030,A,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT1_PHY_Q031,B,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT1_PHY_Q032,D,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT1_PHY_Q033,B,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT1_PHY_Q034,D,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT1_PHY_Q035,A,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT1_PHY_Q036,A,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT1_PHY_Q037,D,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT1_PHY_Q038,D,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT1_PHY_Q039,A,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT1_PHY_Q040,D,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT1_PHY_Q041,A,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT1_PHY_Q042,D,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT1_PHY_Q043,A,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT1_PHY_Q044,B,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT1_PHY_Q045,D,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT1_PHY_Q046,35,35.0,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT1_PHY_Q047,264,264.0,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT1_PHY_Q048,44,44.0,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT1_PHY_Q049,200,200.0,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT1_PHY_Q050,100,100.0,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT1_CHE_Q051,B,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT1_CHE_Q052,B,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT1_CHE_Q053,D,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT1_CHE_Q054,D,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT1_CHE_Q055,D,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT1_CHE_Q056,B,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT1_CHE_Q057,D,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT1_CHE_Q058,A,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT1_CHE_Q059,A,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT1_CHE_Q060,C,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT1_CHE_Q061,B,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT1_CHE_Q062,D,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT1_CHE_Q063,C,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT1_CHE_Q064,D,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT1_CHE_Q065,B,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT1_CHE_Q066,A,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT1_CHE_Q067,B,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT1_CHE_Q068,D,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT1_CHE_Q069,A,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT1_CHE_Q070,D,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT1_CHE_Q071,6,6.0,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT1_CHE_Q072,78,78.0,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT1_CHE_Q073,5,5.0,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT1_CHE_Q074,756,756.0,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT1_CHE_Q075,5,5.0,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT2_MAT_Q001,A,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT2_MAT_Q002,D,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT2_MAT_Q003,B,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT2_MAT_Q004,C,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT2_MAT_Q005,B,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT2_MAT_Q006,C,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT2_MAT_Q007,C,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT2_MAT_Q008,D,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT2_MAT_Q009,A,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT2_MAT_Q010,D,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT2_MAT_Q011,B,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT2_MAT_Q012,B,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT2_MAT_Q013,B,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT2_MAT_Q014,A,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT2_MAT_Q015,A,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT2_MAT_Q016,B,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT2_MAT_Q017,C,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT2_MAT_Q018,C,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT2_MAT_Q019,D,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT2_MAT_Q020,D,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT2_MAT_Q021,944,944.0,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT2_MAT_Q022,4,4.0,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT2_MAT_Q023,9,9.0,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT2_MAT_Q024,16,16.0,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT2_MAT_Q025,5,5.0,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT2_PHY_Q026,B,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT2_PHY_Q027,D,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT2_PHY_Q028,A,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT2_PHY_Q029,C,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT2_PHY_Q030,D,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT2_PHY_Q031,A,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT2_PHY_Q032,C,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT2_PHY_Q033,D,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT2_PHY_Q034,A,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT2_PHY_Q035,B,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT2_PHY_Q036,B,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT2_PHY_Q037,B,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT2_PHY_Q038,C,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT2_PHY_Q039,C,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT2_PHY_Q040,B,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT2_PHY_Q041,A,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT2_PHY_Q042,D,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT2_PHY_Q043,A,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT2_PHY_Q044,B,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT2_PHY_Q045,D,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT2_PHY_Q046,300,300.0,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT2_PHY_Q047,8,8.0,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT2_PHY_Q048,12,12.0,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT2_PHY_Q049,314,314.0,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT2_PHY_Q050,5625,5625.0,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT2_CHE_Q051,B,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT2_CHE_Q052,D,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT2_CHE_Q053,A,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT2_CHE_Q054,A,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT2_CHE_Q055,D,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT2_CHE_Q056,A,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT2_CHE_Q057,A,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT2_CHE_Q058,A,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT2_CHE_Q059,B,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT2_CHE_Q060,C,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT2_CHE_Q061,B,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT2_CHE_Q062,A,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT2_CHE_Q063,D,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT2_CHE_Q064,D,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT2_CHE_Q065,D,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT2_CHE_Q066,B,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT2_CHE_Q067,A,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT2_CHE_Q068,A,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
JM_2026_S2_0404_SHIFT2_CHE_Q069,B,,OFFICIAL_VERIFIED,HIGH,NTA Final Answer Key,https://jeemain.nta.nic.in/,OFFICIAL_FINAL_KEY
